-14.00	575.86	564.34	551.47	538.11	525.16	513.52	504.03	497.38	494.08	494.37	498.23	505.38	515.28	527.20	540.30	553.66	566.37	577.60	586.62	592.86	595.93	595.64	592.02	585.28	587.74	565.16	539.75	513.11	487.02	463.34	443.84	430.08	423.20	423.79	431.79	446.55	466.85	491.09	517.45	544.07	569.17	591.17	608.72	620.81	626.74	626.18	619.16	606.10	586.33	553.21	515.62	475.82	436.42	400.24	370.17	348.80	338.06	338.94	351.38	374.24	405.50	442.48	482.26	521.99	559.10	591.36	616.94	634.48	643.05	642.23	632.07	613.10
-15.00	469.02	453.38	437.14	421.41	407.30	395.83	387.88	384.05	384.65	389.63	398.61	410.89	425.55	441.54	457.74	473.05	486.48	497.18	504.49	507.97	507.42	502.85	494.56	483.05	475.83	445.01	412.63	380.84	351.95	328.22	311.63	303.61	304.85	315.25	333.92	359.26	389.20	421.42	453.64	483.73	509.87	530.53	544.57	551.22	550.15	541.40	525.45	503.18	471.51	426.07	377.73	329.64	285.49	249.18	224.06	212.10	213.98	229.57	257.89	296.63	342.27	390.87	438.83	483.09	521.15	551.02	571.22	580.76	579.21	566.64	543.66	511.41
-16.00	351.73	331.82	312.15	294.11	279.03	268.08	262.10	261.56	266.50	276.53	290.88	308.45	327.93	347.91	367.04	384.07	397.94	407.84	413.17	413.64	409.22	400.17	387.01	370.53	352.14	312.63	273.01	236.32	205.68	183.70	171.94	170.92	180.64	200.69	229.76	265.49	304.81	344.61	382.13	415.07	441.62	460.40	470.47	471.34	462.99	445.81	420.68	388.88	343.70	285.14	225.88	171.84	130.07	105.21	95.77	95.65	103.46	124.80	162.91	214.73	273.44	332.61	387.62	435.30	473.36	500.11	514.40	515.62	503.75	479.29	443.30	397.39
-17.00	200.11	180.09	161.48	145.71	133.90	126.76	124.59	127.47	135.28	147.66	163.86	182.71	202.80	222.61	240.76	256.05	267.54	274.56	276.72	273.90	266.25	254.21	238.49	220.05	191.99	152.51	117.03	90.03	74.16	68.35	67.23	69.45	76.67	93.69	121.69	157.73	197.30	236.21	271.35	300.52	322.19	335.34	339.37	334.09	319.75	297.01	266.96	231.20	178.73	121.83	77.80	64.76	64.80	64.82	64.83	64.84	64.82	66.05	83.91	129.41	186.55	243.44	294.15	335.73	366.36	384.85	390.48	383.06	362.87	330.70	287.83	236.13
-18.00	51.44	41.30	34.28	30.67	29.44	29.25	29.37	30.03	32.21	36.88	44.90	55.77	68.14	80.61	91.90	101.00	107.22	110.12	109.49	105.38	98.06	88.07	76.20	63.54	42.79	29.90	28.99	29.01	29.02	29.02	29.02	29.02	29.02	29.15	34.01	50.72	74.88	99.98	122.37	140.07	151.97	157.45	156.26	148.46	134.42	114.89	91.19	65.72	34.87	28.96	28.99	29.00	29.00	29.00	29.00	29.00	29.00	29.00	29.41	44.99	79.56	116.48	148.76	173.82	190.51	198.16	196.49	185.58	165.84	138.05	103.67	66.11
-19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-22.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-6.00	5.54	7.50	9.59	11.53	13.08	14.08	14.46	14.18	13.26	11.79	9.91	7.83	5.84	4.30	3.58	3.52	3.52	3.52	3.52	3.52	3.52	3.52	3.52	4.05	5.30	9.35	13.82	17.86	21.00	23.01	23.75	23.20	21.37	18.39	14.47	10.03	5.88	3.68	3.54	3.54	3.54	3.54	3.54	3.54	3.54	3.54	3.54	3.54	4.96	11.01	17.75	23.66	28.16	31.01	32.06	31.27	28.69	24.41	18.69	12.03	5.78	3.49	3.49	3.49	3.48	3.48	3.48	3.48	3.48	3.49	3.49	3.49
-7.00	104.05	119.36	133.08	144.20	152.00	155.99	155.94	151.85	143.97	132.78	119.05	103.78	88.23	73.79	61.71	52.80	47.21	44.55	44.45	46.95	52.53	61.56	73.81	88.41	108.54	138.70	165.32	186.55	201.24	208.70	208.59	200.94	186.07	164.70	138.01	107.96	77.80	52.67	38.74	35.06	34.95	34.95	34.95	34.95	34.95	36.78	51.86	77.95	109.89	153.82	191.99	222.00	242.59	253.00	252.86	242.18	221.33	191.10	152.80	109.02	66.19	39.55	35.17	35.17	35.17	35.17	35.17	35.17	35.17	35.17	36.68	65.98
-8.00	261.24	279.01	293.73	304.53	310.79	312.17	308.59	300.24	287.61	271.42	252.65	232.52	212.40	193.77	178.00	166.28	159.43	157.89	161.78	170.85	184.49	201.71	221.21	241.54	276.38	310.66	338.67	359.01	370.74	373.31	366.61	350.96	327.06	296.07	259.61	219.90	179.90	143.27	113.75	93.72	83.18	80.74	86.08	100.55	125.13	158.52	197.34	237.75	284.00	333.43	373.35	402.12	418.62	422.24	412.82	390.74	356.85	312.49	259.60	201.25	142.97	94.50	68.31	61.60	61.16	61.16	61.16	61.29	73.32	112.56	167.89	227.48
-9.00	349.11	361.10	370.11	375.60	377.27	375.00	368.94	359.44	347.05	332.52	316.78	300.86	285.88	272.92	262.98	256.83	254.95	257.50	264.28	274.74	288.08	303.28	319.24	334.86	368.38	391.42	408.57	418.98	422.12	417.85	406.36	388.24	364.40	336.11	304.98	273.00	242.48	215.87	195.44	182.84	178.99	184.15	198.01	219.55	246.96	277.88	309.87	340.67	378.50	411.66	436.18	450.98	455.44	449.38	433.05	407.13	372.77	331.53	285.51	237.59	191.76	152.97	125.46	110.35	105.83	111.04	127.84	157.65	198.23	244.86	292.75	338.20
-10.00	437.78	445.70	450.53	452.00	450.01	444.68	436.33	425.48	412.79	399.09	385.28	372.32	361.14	352.57	347.27	345.65	347.84	353.67	362.68	374.18	387.34	401.19	414.80	427.27	460.88	476.12	485.37	488.17	484.36	474.15	458.07	437.02	412.18	385.02	357.29	330.90	307.85	289.99	278.87	275.45	280.03	292.23	310.98	334.67	361.41	389.20	416.13	440.51	472.99	494.96	508.25	512.26	506.79	492.12	468.93	438.35	401.93	361.64	319.93	279.71	244.32	216.95	200.03	194.80	201.63	220.16	248.96	285.37	326.08	367.82	407.72	443.42
-11.00	552.20	555.91	556.14	552.88	546.32	536.87	525.12	511.82	497.85	484.14	471.65	461.29	453.81	449.79	449.54	453.06	460.10	470.13	482.38	495.99	509.99	523.44	535.44	545.24	582.08	589.23	589.67	583.38	570.71	552.38	529.42	503.20	475.36	447.74	422.28	400.92	385.37	376.96	376.41	383.78	398.42	419.09	444.13	471.60	499.55	526.11	549.60	568.63	598.21	608.52	609.14	600.08	581.76	555.11	521.53	482.83	441.27	399.52	360.56	327.55	303.40	290.28	289.39	300.82	323.56	355.55	393.93	435.54	477.35	516.63	551.05	578.73
-12.00	552.06	550.39	545.87	538.78	529.56	518.79	507.19	495.53	484.61	475.20	467.98	463.51	462.10	463.88	468.71	476.22	485.85	496.92	508.63	520.18	530.79	539.79	546.59	550.76	578.20	574.98	566.23	552.46	534.46	513.29	490.27	466.89	444.76	425.51	410.62	401.31	398.37	402.06	412.06	427.54	447.24	469.64	493.10	516.01	536.89	554.45	567.64	575.70	591.12	586.62	573.95	553.93	527.61	496.45	462.24	427.12	393.48	363.89	340.82	326.32	321.72	327.43	342.96	366.90	397.14	431.16	466.39	500.43	531.17	556.82	575.99	587.68
-13.00	543.51	536.39	526.57	514.68	501.48	487.84	474.69	462.96	453.48	446.96	443.91	444.55	448.83	456.43	466.78	479.12	492.56	506.16	519.01	530.27	539.21	545.28	548.09	547.49	572.21	558.43	539.34	516.06	489.99	462.77	436.23	412.27	392.72	379.18	372.79	374.10	383.01	398.76	420.03	445.13	472.18	499.25	524.58	546.57	563.93	575.64	581.06	579.89	587.56	567.60	539.83	505.71	467.16	426.46	386.29	349.60	319.42	298.42	288.50	290.51	304.29	328.65	361.41	399.71	440.50	480.86	518.22	550.39	575.60	592.55	600.37	598.67
-14.00	500.92	488.31	473.46	457.33	440.97	425.53	412.09	401.65	395.02	392.70	394.88	401.40	411.74	425.13	440.55	456.92	473.09	488.00	500.68	510.34	516.40	518.49	516.48	510.50	528.28	503.84	474.80	442.88	410.12	378.74	351.10	329.42	315.55	310.68	315.24	328.83	350.30	377.83	409.20	442.05	474.09	503.28	527.87	546.47	558.07	562.05	558.20	546.74	543.02	507.55	465.05	417.80	368.64	320.96	278.67	245.67	224.90	217.77	224.52	244.84	277.41	319.47	367.16	416.50	463.99	506.77	542.48	569.31	585.97	591.65	586.12	569.65
-15.00	397.60	381.55	364.06	346.29	329.46	314.81	303.43	296.19	293.67	296.07	303.18	314.48	329.07	345.87	363.66	381.19	397.30	410.98	421.38	427.89	430.13	427.97	421.54	411.21	418.23	386.98	352.47	316.89	282.76	252.81	229.59	214.98	209.96	214.78	229.15	252.13	281.92	316.01	351.66	386.29	417.69	444.04	463.91	476.27	480.49	476.38	464.15	444.42	428.76	383.27	332.38	279.21	228.04	184.37	153.39	136.93	132.64	137.63	153.83	183.96	226.93	277.86	331.15	382.28	428.04	466.04	494.49	512.09	518.09	512.22	494.77	466.52
-16.00	239.22	223.19	206.70	190.94	177.09	166.18	158.98	155.93	157.20	162.71	172.13	184.83	199.91	216.23	232.60	247.87	261.06	271.34	278.11	280.99	279.81	274.64	265.77	253.72	250.78	219.34	186.64	155.51	129.23	110.50	100.08	96.68	98.54	105.96	121.00	144.02	173.26	205.58	237.86	267.58	292.88	312.37	325.11	330.48	328.26	318.53	301.78	278.80	256.09	210.11	162.04	118.36	89.68	82.28	81.89	81.91	81.92	82.40	87.22	105.90	143.14	189.90	237.29	280.44	316.70	344.39	362.38	369.94	366.78	353.05	329.30	296.51
-17.00	107.15	92.62	79.23	68.22	60.42	55.84	53.91	54.07	56.24	60.98	68.58	79.41	92.63	107.05	121.32	134.22	144.75	152.18	156.02	156.05	152.26	144.88	134.38	121.48	111.14	82.73	59.28	47.38	45.44	45.46	45.47	45.47	45.47	45.75	49.02	60.76	82.97	110.89	139.11	164.31	184.54	198.61	205.84	205.89	198.77	184.80	164.66	139.49	112.20	71.41	46.41	45.14	45.16	45.17	45.18	45.18	45.18	45.17	45.17	49.08	72.22	111.79	153.02	189.28	217.96	237.73	247.83	247.89	237.92	218.29	189.77	153.60
-18.00	6.15	4.80	4.27	4.27	4.27	4.27	4.27	4.27	4.27	4.27	4.38	5.20	6.70	8.50	10.34	11.98	13.23	13.98	14.18	13.80	12.87	11.48	9.76	7.89	5.77	4.26	4.26	4.26	4.27	4.27	4.27	4.27	4.27	4.27	4.26	4.39	6.83	10.60	14.48	17.84	20.35	21.84	22.22	21.47	19.64	16.83	13.25	9.32	5.30	4.19	4.19	4.19	4.19	4.19	4.19	4.19	4.19	4.19	4.19	4.19	6.79	12.49	18.28	23.15	26.73	28.84	29.37	28.32	25.71	21.69	16.47	10.55
-19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-22.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
-7.00	52.94	62.47	70.67	76.82	80.46	81.32	79.35	74.68	67.67	58.87	49.11	39.44	31.05	25.07	22.02	20.95	20.60	20.55	20.59	20.95	22.51	26.72	33.90	43.03	63.75	83.02	99.23	111.15	118.09	119.72	115.96	106.98	93.27	75.70	55.88	36.79	23.81	20.75	20.75	20.75	20.75	20.75	20.75	20.75	20.75	20.75	27.00	43.69	72.86	101.01	124.18	140.98	150.71	152.98	147.72	135.12	115.69	90.35	61.11	33.55	21.01	20.72	20.72	20.72	20.72	20.72	20.72	20.72	20.72	20.72	21.85	43.18
-8.00	164.12	175.84	184.86	190.65	192.87	191.41	186.34	177.96	166.75	153.43	138.89	124.18	110.44	98.72	89.82	84.21	82.06	83.40	88.24	96.46	107.67	121.11	135.75	150.45	185.11	207.53	224.58	235.42	239.56	236.82	227.33	211.51	190.14	164.35	135.82	107.05	81.48	62.93	53.32	50.02	49.62	49.69	51.32	59.05	76.21	100.98	129.61	158.54	200.76	232.75	256.83	272.07	277.87	274.03	260.68	238.37	207.95	170.77	129.16	88.07	58.06	49.50	49.27	49.27	49.27	49.27	49.27	49.27	52.26	79.46	120.04	162.33
-9.00	271.50	281.22	287.75	290.72	289.97	285.53	277.65	266.81	253.64	238.98	223.77	209.07	195.95	185.39	178.18	174.87	175.69	180.59	189.22	200.92	214.81	229.86	244.98	259.17	299.10	317.60	329.96	335.55	334.12	325.74	310.81	290.09	264.63	235.88	205.63	176.14	149.92	129.33	115.83	109.81	111.17	120.04	136.49	159.65	187.59	217.76	247.71	275.37	318.70	345.12	362.66	370.58	368.55	356.66	335.42	305.75	268.97	226.87	182.10	138.89	103.44	81.93	74.22	72.49	72.59	74.57	87.07	115.35	155.26	200.00	244.24	284.55
-10.00	345.41	351.55	354.37	353.68	349.55	342.21	332.10	319.83	306.17	292.02	278.33	266.08	256.18	249.39	246.25	246.99	251.57	259.63	270.53	283.46	297.46	311.55	324.78	336.31	377.21	388.91	394.24	392.94	385.08	371.06	351.62	327.80	300.95	272.71	245.01	219.94	199.55	185.57	179.08	180.57	189.96	206.56	229.00	255.38	283.58	311.55	337.45	359.75	399.34	416.05	423.64	421.78	410.56	390.49	362.49	327.89	288.41	246.33	204.63	167.13	137.83	119.17	111.09	112.65	124.38	147.29	180.33	220.12	262.52	304.03	341.96	374.25
-11.00	405.20	407.24	405.81	401.00	393.09	382.57	370.09	356.43	342.51	329.26	317.65	308.54	302.61	300.34	301.92	307.20	315.79	327.02	340.04	353.93	367.72	380.48	391.41	399.82	441.59	445.46	442.72	433.52	418.35	398.02	373.66	346.70	318.82	291.93	268.06	249.13	236.76	232.00	235.26	246.27	264.11	287.25	313.79	341.69	369.00	393.98	415.14	431.30	466.84	472.37	468.45	455.26	433.43	404.01	368.45	328.61	286.86	246.09	209.77	181.34	163.23	156.38	160.92	176.87	203.57	238.79	279.14	321.09	361.58	398.15	428.83	452.10
-12.00	419.16	416.70	411.01	402.42	391.48	378.86	365.38	351.94	339.47	328.88	320.94	316.28	315.26	317.95	324.16	333.39	344.96	357.99	371.58	384.79	396.75	406.69	414.01	418.25	455.93	451.21	440.29	423.75	402.51	377.78	351.05	324.03	298.63	276.79	260.29	250.54	248.37	253.99	266.92	286.05	309.77	336.20	363.37	389.44	412.78	432.02	446.08	454.19	481.32	474.55	458.85	434.98	404.12	367.86	328.18	287.54	248.89	215.56	190.64	176.18	172.99	181.18	200.47	229.53	265.75	305.81	346.48	384.99	419.09	446.96	467.20	478.83
